4.042948768725440623e-01 4.311768601730479183e-02
4.030005598390344335e-01 4.128216482745724475e-02
4.016257812670392946e-01 4.029603536789764379e-02
4.002595782246673450e-01 3.931688734722027512e-02
3.989020380954144129e-01 3.834466393573872367e-02
3.976302565309599579e-01 3.655101072679396712e-02
3.962883075803104171e-01 3.559525707023269980e-02
3.949552935502601558e-01 3.464623510869313527e-02
3.936312988895973586e-01 3.370388530398849697e-02
3.923164073283036402e-01 3.276814749998889498e-02
3.910107018717434157e-01 3.183896092819867712e-02
3.897142647949085603e-01 3.091626421338181802e-02
3.884271776367138052e-01 2.999999537923441970e-02
3.871495211943440373e-01 2.909009185410409148e-02
3.858813755176559446e-01 2.818649047675575794e-02
3.846228199036325068e-01 2.728912750218337110e-02
3.833739328908911670e-01 2.639793860746714529e-02
3.821347922542462361e-01 2.551285889767590173e-02
3.809054749993264211e-01 2.463382291181393652e-02
3.796860573572466979e-01 2.376076462881205470e-02
3.784766147793361957e-01 2.289361747356232629e-02
3.772305036865361560e-01 2.281824163903485234e-02
3.760430193307801039e-01 2.196023910067709112e-02
3.748657197487835768e-01 2.110796593170411947e-02
3.736986773641554627e-01 2.026135355278745054e-02
3.725006973225042373e-01 2.019640096225572973e-02
3.713561264490704561e-01 1.935851604913875826e-02
3.702220138182110154e-01 1.852610486317688918e-02
3.690607555742295709e-01 1.846799488808558223e-02
3.679494807770123943e-01 1.764400227691025405e-02
3.668130108231361652e-01 1.758950599548735755e-02
3.657248056514205703e-01 1.677373861986753908e-02
3.646133286436059606e-01 1.672276142465687482e-02
3.635484197357967684e-01 1.591502359315456402e-02
3.624621357588796444e-01 1.586746944580311527e-02
3.614207445523436313e-01 1.506756317004757754e-02
3.603598490807352062e-01 1.502333463647218328e-02
3.593421917653205622e-01 1.423105968701385803e-02
3.583068756246213238e-01 1.419005797296286203e-02
3.573131630972880557e-01 1.340521193569292266e-02
3.563036124268263438e-01 1.336733692269298154e-02
3.553340502474014451e-01 1.258971525581461734e-02
3.543504464637055040e-01 1.255486553749279519e-02
3.533799179608091423e-01 1.252047908482773267e-02
3.524477545729777783e-01 1.175233454780102299e-02
3.515034331441835858e-01 1.172084624575383573e-02
3.505723109769716128e-01 1.168979807174232340e-02
3.496779585870564699e-01 1.093073701803894821e-02
3.487732931574064055e-01 1.090245768370294230e-02
3.478819458410216114e-01 1.087459466612383623e-02
3.470039548202543123e-01 1.084714915886056397e-02
3.461611479446774498e-01 1.009899270587695519e-02
3.453099281892383354e-01 1.007415900587243368e-02
3.444721766850215028e-01 1.004971823202864198e-02
3.436479293185131234e-01 1.002567143130698481e-02
3.428573144635937431e-01 9.287771060989113286e-03
3.420601339980006150e-01 9.266175985293249526e-03
3.412765626502742844e-01 9.244949571328540602e-03
3.405066339860037816e-01 9.224092728363922702e-03
3.397503809863702817e-01 9.203606349837125875e-03
3.390262321965782921e-01 8.477222209178899431e-03
3.382973875767259497e-01 8.458997726198860811e-03
3.375823147918931011e-01 8.441117602724377070e-03
3.368810444734181564e-01 8.423582604680429631e-03
3.361936066613873675e-01 8.406393483207971751e-03
3.355200308033487455e-01 8.389550974631759805e-03
3.348770625367747944e-01 7.675428849933888659e-03
3.342312643152194895e-01 7.660627064874581116e-03
3.335994135188253829e-01 7.646144956739854559e-03
3.329815372139778296e-01 7.631983145895027132e-03
3.323776618684411432e-01 7.618142238984936497e-03
3.317878133502253357e-01 7.604622828907971026e-03
3.312120169264776703e-01 7.591425494790659569e-03
3.306502972624006942e-01 7.578550801962875318e-03
3.301026784201950837e-01 7.565999301933604322e-03
3.295691838580294686e-01 7.553771532367336769e-03
3.290648342226058509e-01 6.856347804094229184e-03
3.285596331483405796e-01 6.845821506793735647e-03
3.280686237413222850e-01 6.835590905041491298e-03
3.275918270347595862e-01 6.825656437082424331e-03
3.271292634530367227e-01 6.816018528476078080e-03
3.266809528108377547e-01 6.806677592078379073e-03
3.262469143122987414e-01 6.797634028023955867e-03
3.258271665501841774e-01 6.788888223708989568e-03
3.254217275050912406e-01 6.780440553774631611e-03
3.250306145446792416e-01 6.772291380090943690e-03
3.246538444229256082e-01 6.764441051741405808e-03
3.242914332794084586e-01 6.756889905007956894e-03
3.239433966386148778e-01 6.749638263356587918e-03
3.236097494092763371e-01 6.742686437423495334e-03
3.232905058837295953e-01 6.736034725001762737e-03
3.229856797373046873e-01 6.729683411028612380e-03
3.226952840277393375e-01 6.723632767573194460e-03
3.224193311946191298e-01 6.717883053824939311e-03
3.221578330588449890e-01 6.712434516082443903e-03
3.219108008221267525e-01 6.707287387742933392e-03
3.216915100947226325e-01 6.032280607007189412e-03
3.214734317895960869e-01 6.028191255906701664e-03
3.212698498666042846e-01 6.024373737422488925e-03
3.210807730465192744e-01 6.020828215084341600e-03
3.209062094287626343e-01 6.017554840770632414e-03
3.207461664910588039e-01 6.014553754701823345e-03
3.206006510891145633e-01 6.011825085434453937e-03
3.204564548110040989e-01 6.676984842339347102e-03
3.203400173597120704e-01 6.674558768263803843e-03
3.202381236766503325e-01 6.672435726062220761e-03
3.201507781266051400e-01 6.670615806678660900e-03
3.200779844511691952e-01 6.669099088072413459e-03
3.200197457685812208e-01 6.667885635214654445e-03
3.199760645735925113e-01 6.666975500085665050e-03
3.199469427373601849e-01 6.666368721672606863e-03
3.199323815073667476e-01 6.666065325967847864e-03
