1.000000000000000000e+00 3.751758527766300427e-15
9.999981051404103205e-01 2.183997662279894098e-14
9.999829463962646159e-01 1.404856253536032520e-12
9.999526296150157423e-01 7.384698344703146609e-12
9.999071562107161304e-01 1.774921426337605706e-11
9.998465283043618257e-01 2.573757434836246375e-11
9.997707487237935675e-01 2.528755289179022604e-11
9.996798210035653387e-01 1.786881347059839067e-11
9.995737493847787203e-01 1.127280215838381056e-11
9.994525388148858269e-01 1.132487446611660503e-11
9.993161949474581585e-01 1.238828864997936203e-11
9.991647241419229220e-01 1.251655418435603917e-11
9.989981334632666021e-01 1.240875155118858473e-11
9.988164306817048921e-01 1.172513129077533682e-11
9.986196242723214267e-01 1.029789415167005689e-11
9.984077234146708779e-01 7.960728549448591749e-12
9.981807379923520740e-01 4.762257484700936836e-12
9.979386785925469239e-01 3.192639694698980979e-12
9.976815565055257018e-01 7.067310989507620932e-12
9.974093837241210236e-01 1.215141675975563090e-11
9.971221729431688496e-01 1.677581452137928745e-11
9.968199375589156253e-01 1.985168856487381103e-11
9.965026916683938918e-01 2.044332398344614055e-11
9.961704500687645902e-01 1.766939544510838386e-11
9.958232282566271687e-01 1.141984101855506479e-11
9.954610424272962721e-01 2.104715763929740006e-12
9.950839094740467905e-01 9.123292334770658731e-12
9.946918469873258228e-01 1.959117457480144498e-11
9.942848732539317780e-01 2.669513618996025921e-11
9.938630072561625006e-01 2.792973916979781228e-11
9.934262686709284251e-01 2.162775427219788110e-11
9.929746778688361974e-01 9.207773256703644866e-12
9.925082559132374360e-01 1.037525018837645031e-11
9.920270245592469616e-01 2.565019777237475030e-11
9.915310062527280532e-01 3.448344619889434293e-11
9.910202241292449532e-01 3.160351456494053693e-11
9.904947020129843960e-01 1.661786376648635845e-11
9.899544644156440532e-01 7.761960508220461214e-12
9.893995365352892257e-01 2.918718680057344571e-11
9.888299442551781171e-01 3.992112562228152489e-11
9.882457141425533553e-01 3.267731138263425689e-11
9.876468734474042055e-01 9.365286835545604215e-12
9.870334501011945871e-01 2.126217817497072308e-11
9.864054727155608937e-01 4.102812924460420752e-11
9.857629705809768383e-01 3.919758972481983763e-11
9.851059736653878796e-01 1.520522204637453652e-11
9.844345126128132284e-01 2.203110206023896286e-11
9.837486187419162142e-01 4.373410012445533518e-11
9.830483240445441195e-01 3.785636690060272266e-11
9.823336611842354849e-01 8.200230995444209737e-12
9.816046634946968830e-01 3.036100360090659322e-11
9.808613649782478294e-01 4.394035321212586284e-11
9.801038003042353841e-01 2.458131556463150911e-11
9.793320048074163342e-01 1.554341589365096842e-11
9.785460144863097343e-01 4.026721031326641536e-11
9.777458660015175829e-01 3.124622301065055081e-11
9.769315966740150792e-01 1.007438523064335523e-11
9.761032444834091271e-01 3.614037239144828936e-11
9.752608480661680845e-01 3.094077043982179692e-11
9.744044467138188725e-01 6.029816650056536597e-12
9.735340803711139968e-01 3.158741329278102727e-11
9.726497896341694815e-01 2.472419037646488769e-11
9.717516157485703854e-01 9.282382046799012420e-12
9.708396006074475615e-01 2.834806303711169809e-11
9.699137867495235543e-01 1.488045660460548946e-11
9.689742173571280759e-01 1.604589988136147253e-11
