1.408450704225352013e+00 1.686159320938173137e-06 3.322120674966647295e-06 5.008279995904822974e-06
1.408440990691121275e+00 1.666433415182075265e-06 3.322154870010975975e-06 4.988588285193058016e-06
1.408363284681725336e+00 1.514836883642986892e-06 3.318366286715474922e-06 4.833203170358456732e-06
1.408207884739616000e+00 1.243115489303205791e-06 3.290257282959722545e-06 4.533372772262931301e-06
1.407974815016280967e+00 9.065456202374098039e-07 3.202409900510062861e-06 4.108955520747476476e-06
1.407664111734260537e+00 5.702228819619277274e-07 3.016154991313122582e-06 3.586377873275054650e-06
1.407275823181516561e+00 2.919086886193178042e-07 2.705797398057897753e-06 2.997706086677213387e-06
1.406810009703929554e+00 1.067187859084807591e-07 2.274323627101733131e-06 2.381042413010212845e-06
1.406266743695919086e+00 1.925592884145427317e-08 1.760643507650704141e-06 1.779899436492157657e-06
1.405646109589191894e+00 6.727724551690587403e-09 1.232036856547245637e-06 1.238764581098936258e-06
1.404948203839621712e+00 3.193520875581066980e-08 7.625196869542327494e-07 7.944548957100432008e-07
1.404173134912257037e+00 6.002041577824102157e-08 4.066123093128326908e-07 4.666327250910739109e-07
1.403321023264465062e+00 7.087118223926854171e-08 1.820077516946889574e-07 2.528789339339576050e-07
1.402392001327209314e+00 6.191410755089030915e-08 6.990232991946047324e-08 1.318164374703508221e-07
1.401386213484470122e+00 4.201157415483713550e-08 3.094291592661239136e-08 7.295449008144954672e-08
1.400303816050802563e+00 2.208134046347351932e-08 2.578409247359796898e-08 4.786543293707146183e-08
1.399144977247046118e+00 8.535941551373615993e-09 2.862972178161096064e-08 3.716566333298460476e-08
1.397909877174176252e+00 2.070096578945969429e-09 2.924907416567883367e-08 3.131917074462477001e-08
1.396598707785318805e+00 1.639988791570168535e-10 2.714199246170750165e-08 2.730599134086450765e-08
1.395211672855913854e+00 6.568801200287457952e-11 2.462557716028495693e-08 2.469126517228783916e-08
1.393748987952047713e+00 2.342933944188219206e-10 2.309300880609180128e-08 2.332730220051059353e-08
1.392210880396950401e+00 2.478852059436399922e-10 2.255587276462273202e-08 2.280375797056636860e-08
1.390597589235666121e+00 1.661397125202248177e-10 2.250788940052374091e-08 2.267402911304392962e-08
1.388909365197902090e+00 9.052927035195284118e-11 2.257459284050573217e-08 2.266512211085765445e-08
1.387146470659061048e+00 4.987109322342613858e-11 2.262534469485126205e-08 2.267521578807466501e-08
1.385309179599465645e+00 3.375370417566717593e-11 2.265045036601028403e-08 2.268420407018587993e-08
1.383397777561774955e+00 2.923359258756192901e-11 2.266246711017911227e-08 2.269170070276657953e-08
1.381412561606610190e+00 2.954586755656366988e-11 2.266854851603543156e-08 2.269809438359190919e-08
1.379353840266383857e+00 3.150987784359030850e-11 2.267201912784013061e-08 2.270352900568365535e-08
1.377221933497351891e+00 3.349820394297962710e-11 2.267504705322092103e-08 2.270854525716378762e-08
1.375017172629885209e+00 3.491571366552194701e-11 2.267879479098160867e-08 2.271371050464704721e-08
1.372739900316978900e+00 3.582451796729745585e-11 2.268347273061809914e-08 2.271929724858530553e-08
1.370390470480995493e+00 3.649883070283199852e-11 2.268881734986210839e-08 2.272531618056485372e-08
1.367969248258662507e+00 3.715229342933013922e-11 2.269451376691281149e-08 2.273166606034205218e-08
1.365476609944323627e+00 3.787704870686693205e-11 2.270036553688743500e-08 2.273824258559423879e-08
1.362912942931457483e+00 3.868584831358596519e-11 2.270629644641208524e-08 2.274498229472560078e-08
1.360278645652470253e+00 3.956467634054779110e-11 2.271229779208497420e-08 2.275186246842545891e-08
1.357574127516774087e+00 4.050140909901317178e-11 2.271838186268203418e-08 2.275888327178098126e-08
1.354799808847157783e+00 4.149250226097972932e-11 2.272455861053744878e-08 2.276605111279838486e-08
1.351956120814462814e+00 4.253994387217151729e-11 2.273083043701371097e-08 2.277337038088584835e-08
1.349043505370573381e+00 4.364740094700607767e-11 2.273719474591373316e-08 2.278084214686070642e-08
1.346062415179728911e+00 4.481839315777209678e-11 2.274364724091425073e-08 2.278846563407199112e-08
1.343013313548175436e+00 4.605603789653865396e-11 2.275018359922454881e-08 2.279623963712106478e-08
1.339896674352158534e+00 4.736332946288616166e-11 2.275679978829327900e-08 2.280416311775614418e-08
1.336712981964277791e+00 4.874333254177442948e-11 2.276349187036269078e-08 2.281223520290446101e-08
1.333462731178206795e+00 5.019924886736857904e-11 2.277025580158501393e-08 2.282045505045236406e-08
1.330146427131794873e+00 5.173441539775545325e-11 2.277708734560331994e-08 2.282882176100102642e-08
1.326764585228561888e+00 5.335228904348037255e-11 2.278398205559155480e-08 2.283733434463502019e-08
1.323317731057596092e+00 5.505644855911696025e-11 2.279093527261446822e-08 2.284599172117356438e-08
1.319806400311868799e+00 5.685058149438631852e-11 2.279794211938838875e-08 2.285479270088276411e-08
1.316231138704982317e+00 5.873852395044211983e-11 2.280499749041433882e-08 2.286373601436478941e-08
1.312592501886354679e+00 6.072422139673399238e-11 2.281209604198913733e-08 2.287282026338585243e-08
1.308891055354866051e+00 6.281177049369458166e-11 2.281923218355323269e-08 2.288204395404691428e-08
1.305127374370969928e+00 6.500539717194037528e-11 2.282640007119217012e-08 2.289140546836410179e-08
1.301302043867289093e+00 6.730948224008003142e-11 2.283359360207748132e-08 2.290090308431754392e-08
1.297415658357709667e+00 6.972854475228539298e-11 2.284080641026798850e-08 2.291053495502027392e-08
1.293468821844983463e+00 7.226726936357642666e-11 2.284803186359497632e-08 2.292029913295854877e-08
1.289462147726857744e+00 7.493049178536000131e-11 2.285526306112520253e-08 2.293019355291051325e-08
1.285396258700742145e+00 7.772322170878981451e-11 2.286249283160118934e-08 2.294021605330998555e-08
1.281271786666934975e+00 8.065063600762422010e-11 2.286971373256282710e-08 2.295036436857044947e-08
1.277089372630414221e+00 8.371808858796187047e-11 2.287691804944498314e-08 2.296063613803293845e-08
1.272849666601216345e+00 8.693112804914858625e-11 2.288409779555975043e-08 2.297102892360891124e-08
1.268553327493415317e+00 9.029548288571465639e-11 2.289124471180181251e-08 2.298154019468751450e-08
1.264201023022717418e+00 9.381709229043124956e-11 2.289835026653317748e-08 2.299216735882360963e-08
1.259793429602686698e+00 9.750209579403732098e-11 2.290540565537049004e-08 2.300290775116450862e-08
1.255331232239623063e+00 1.013568549250778962e-10 2.291240180069945995e-08 2.301375865562450735e-08
1.250815124426098990e+00 1.053879517702524115e-10 2.291932935090661300e-08 2.302471730267687252e-08
1.246245808033182190e+00 1.096022074012687556e-10 2.292617867912710839e-08 2.303578088652838095e-08
1.241623993201354192e+00 1.140066827495039714e-10 2.293293988150426795e-08 2.304694656425372139e-08
1.236950398230142412e+00 1.186086971709312986e-10 2.293960277489361395e-08 2.305821147206454899e-08
1.232225749466487219e+00 1.234158345428864016e-10 2.294615689387606877e-08 2.306957272841894326e-08
1.227450781191856466e+00 1.284359551733215277e-10 2.295259148706415016e-08 2.308102744223747872e-08
1.222626235508125880e+00 1.336772129911012275e-10 2.295889551266867351e-08 2.309257272565975951e-08
1.217752862222245991e+00 1.391480588797797958e-10 2.296505763321344168e-08 2.310420569209320619e-08
1.212831418729712230e+00 1.448572679943738059e-10 2.297106620952876227e-08 2.311592347752313414e-08
1.207862669896852204e+00 1.508139410979614628e-10 2.297690929372078636e-08 2.312772323481876646e-08
1.202847387941954338e+00 1.570275298936297256e-10 2.298257462143264485e-08 2.313960215132629029e-08
1.197786352315254987e+00 1.635078479650646063e-10 2.298804960292669375e-08 2.315155745089175017e-08
1.192680349577798449e+00 1.702650926472088145e-10 2.299332131365530369e-08 2.316358640630249953e-08
1.187530173279194079e+00 1.773098601499735088e-10 2.299837648324441224e-08 2.317568634339436424e-08
1.182336623834287614e+00 1.846531668151300731e-10 2.300320148420077482e-08 2.318785465101587017e-08
