4.999997322700848734e+00 1.281948993887986437e-09
4.999975904479664557e+00 1.264761824550998554e-09
4.999933068954781845e+00 1.201220278988202105e-09
4.999868817961131029e+00 1.053387285761298801e-09
4.999783154251011830e+00 8.108685473713460196e-10
4.999676081493971580e+00 5.177112219413460793e-10
4.999547604276650681e+00 2.557801722794918600e-10
4.999397728102587202e+00 8.846224811269436558e-11
4.999226459391976185e+00 1.896031580518775341e-11
4.999033805481398751e+00 5.257278268526027118e-12
4.998819774623508572e+00 6.308840168061115970e-12
4.998584375986674821e+00 6.069329766939881652e-12
4.998327619654591381e+00 4.643510552182090527e-12
4.998049516625844291e+00 3.912117317986266283e-12
4.997750078813442798e+00 3.784332709559883692e-12
4.997429319044305984e+00 3.791781972164489639e-12
4.997087251058714763e+00 3.800660193638015572e-12
4.996723889509723016e+00 3.805560689625425424e-12
4.996339249962529649e+00 3.807232410748985370e-12
4.995933348893814241e+00 3.807301347812495541e-12
4.995506203691025604e+00 3.807439495375183410e-12
4.995057832651643714e+00 3.807959112935699773e-12
4.994588254982391007e+00 3.808640649688638986e-12
4.994097490798413475e+00 3.809345560876245248e-12
4.993585561122412919e+00 3.810058750918810363e-12
4.993052487883755219e+00 3.810794237031920165e-12
4.992498293917522645e+00 3.811557170052324939e-12
4.991923002963539524e+00 3.812346985668697132e-12
4.991326639665357057e+00 3.813162996387697010e-12
4.990709229569192829e+00 3.814005068053795443e-12
4.990070799122841017e+00 3.814873155541997499e-12
4.989411375674537297e+00 3.815767188935385352e-12
4.988730987471786449e+00 3.816687099355444457e-12
4.988029663660156210e+00 3.817632826041603534e-12
4.987307434282023166e+00 3.818604312408798866e-12
4.986564330275291113e+00 3.819601503427292469e-12
4.985800383472061448e+00 3.820624343817812467e-12
4.985015626597272487e+00 3.821672775992726391e-12
4.984210093267298802e+00 3.822746738127703845e-12
4.983383817988504383e+00 3.823846162642335160e-12
4.982536836155774473e+00 3.824970974806600251e-12
4.981669184050990573e+00 3.826121091414807621e-12
4.980780898841481452e+00 3.827296419769941778e-12
4.979872018578429760e+00 3.828496856929124266e-12
4.978942582195239552e+00 3.829722289097825036e-12
4.977992629505872735e+00 3.830972591218055747e-12
4.977022201203141094e+00 3.832247626762556081e-12
4.976031338856962805e+00 3.833547247706277826e-12
4.975020084912583407e+00 3.834871294675674010e-12
4.973988482688755930e+00 3.836219597179951619e-12
4.972936576375886375e+00 3.837591973891390508e-12
4.971864411034140119e+00 3.838988233086988378e-12
4.970772032591511014e+00 3.840408173204126617e-12
4.969659487841857626e+00 3.841851583335776846e-12
4.968526824442892398e+00 3.843318243725413411e-12
4.967374090914146834e+00 3.844807926374764955e-12
4.966201336634888719e+00 3.846320395619555551e-12
4.965008611842007369e+00 3.847855408578595111e-12
4.963795967627863348e+00 3.849412715617598294e-12
4.962563455938098222e+00 3.850992060861243238e-12
4.961311129569412337e+00 3.852593182609048723e-12
4.960039042167298184e+00 3.854215813643106370e-12
4.958747248223746240e+00 3.855859681525218609e-12
4.957435803074909941e+00 3.857524508880695146e-12
4.956104762898735139e+00 3.859210013615149405e-12
4.954754184712551357e+00 3.860915909061890967e-12
4.953384126370633744e+00 3.862641904090897727e-12
4.951994646561722391e+00 3.864387703212583445e-12
4.950585804806507895e+00 3.866153006660479452e-12
4.949157661455080515e+00 3.867937510399419216e-12
4.947710277684349123e+00 3.869740906101445901e-12
4.946243715495417526e+00 3.871562881165201831e-12
4.944758037710928811e+00 3.873403118720274426e-12
4.943253307972374166e+00 3.875261297547572791e-12
4.941729590737367062e+00 3.877137092008770185e-12
4.940186951276883676e+00 3.879030172042282012e-12
4.938625455672463360e+00 3.880940203127545193e-12
4.937045170813380679e+00 3.882866846184939812e-12
4.935446164393779256e+00 3.884809757512529994e-12
4.933828504909772761e+00 3.886768588772257904e-12
4.932192261656509480e+00 3.888742986943359910e-12
4.930537504725204023e+00 3.890732594244209321e-12
4.928864305000137058e+00 3.892737048088778742e-12
4.927172734155614187e+00 3.894755981072107053e-12
4.925462864652901729e+00 3.896789020933829961e-12
4.923734769737118100e+00 3.898835790500820994e-12
4.921988523434097651e+00 3.900895907651664746e-12
4.920224200547219873e+00 3.902968985310281767e-12
4.918441876654205736e+00 3.905054631425987374e-12
4.916641628103877615e+00 3.907152448926864187e-12
4.914823532012893459e+00 3.909262035691746235e-12
4.912987666262437436e+00 3.911382984554970395e-12
4.911134109494888378e+00 3.913514883294610884e-12
4.909262941110449141e+00 3.915657314590706634e-12
4.907374241263745773e+00 3.917809856004649629e-12
4.905468090860392927e+00 3.919972079984774844e-12
4.903544571553530851e+00 3.922143553851098595e-12
4.901603765740323304e+00 3.924323839762180423e-12
4.899645756558433263e+00 3.926512494707014469e-12
4.897670627882455996e+00 3.928709070512407044e-12
4.895678464320330825e+00 3.930913113824222091e-12
4.893669351209714691e+00 3.933124166072665450e-12
4.891643374614326412e+00 3.935341763464545382e-12
4.889600621320258966e+00 3.937565436994186673e-12
4.887541178832266908e+00 3.939794712431791942e-12
4.885465135370010259e+00 3.942029110293333560e-12
4.883372579864281526e+00 3.944268145829238885e-12
4.881263601953195419e+00 3.946511329030138520e-12
4.879138291978344810e+00 3.948758164615616984e-12
